,genotype,light_condition,activity_norm_sum,activity_freq,activity_bout_dur_sec,distance_walked_mm,max_speed_mmPs,avg_speed_mmPs,sex
671,3V,dark,0.0894988665111987,0.023360845109737707,7.6622969837587,8203.848626434532,1.3167883026563927,0.7491620334049303,male
672,3V,dark,0.026333797207809893,0.006558381109694344,8.030578512396694,3414.414221923385,1.3989326051633828,0.7801124746959847,female
673,3V,dark,0.06868684678727403,0.01804909842585303,7.611111111111111,7440.65078650079,1.4908520553416422,0.7779634888969199,female
674,3V,dark,0.0,0.0,,1048.7379938877627,,,female
675,3V,dark,0.031897580851695216,0.008428332748408847,7.569131832797428,4768.268137839655,1.3281781045574734,0.7172726778583867,male
676,3V,dark,0.00018564012645209198,2.7100748387166713e-05,13.7,962.2159248323612,1.0770827080688492,0.8650662800963965,male
677,3V,dark,0.029865024722657715,0.008265728258085848,7.226229508196721,3340.8374337579253,1.257580132185321,0.7437673080564614,male
678,3V,dark,0.02617661286716433,0.006788737470985262,7.726,3595.2262561284147,1.3415755852928557,0.7563295234084267,female
679,3V,dark,0.08957474860668277,0.026098020696841546,6.864485981308412,9275.894574976945,1.4812106725603422,0.7670352518714311,female
680,3V,dark,0.0668141850737208,0.017669687948432697,7.5625766871165645,6530.032272870202,1.6086249568491697,0.8109607721453643,female
681,3V,dark,0.07385360446728736,0.015799736309718194,9.348713550600344,8404.487148291106,1.6285650042133404,0.8269517862362831,male
682,3V,dark,0.09224417232281869,0.021721249832314122,8.489513108614231,9318.504317795137,1.6441093094181125,0.8304805253480003,male
683,3V,dark,0.10489615670736747,0.026125121445228713,8.030290456431535,9299.959289758846,1.2280908928647218,0.7283247694960221,male
684,3V,dark,0.045885632131731316,0.012425693135515939,7.391703056768558,4634.570302728083,1.3932469082086434,0.7866047644653468,female
685,3V,dark,0.14120844947133215,0.03569168562589856,7.912680334092634,13320.405815520971,1.832356564279252,0.8470365827339693,female
686,3V,dark,0.02724031724136062,0.006680334477436595,8.16178861788618,3011.2790420234737,1.5870229595844123,0.8584007569498752,female
687,3V,dark,0.023499058926512256,0.005474351174207676,8.585148514851484,3089.432179709501,1.4605705374754596,0.8112951471809997,male
688,3V,dark,0.07421946457051412,0.016097844541977026,9.221043771043771,8062.419465782146,1.5880627095390663,0.8324792887089422,male
689,3V,dark,0.1033798698351055,0.02451262691619229,8.430199115044248,9757.76918086245,1.2036022812725653,0.7377664536290668,male
690,3V,dark,0.013683167860680473,0.0036315002838803396,7.535820895522388,2462.4573245511397,1.2870556154280353,0.7286150350981887,female
691,3V,dark,0.027268773027167147,0.006395776619371344,8.527118644067796,4352.861339428176,1.4391821082665603,0.7907333651276528,female
692,3V,dark,0.05030576419367821,0.014011086916165191,7.180851063829786,5135.170439127542,1.5643633299871527,0.7996247099994764,female
693,3V,dark,0.022074914598766645,0.0047968324645285085,9.203954802259886,2634.3058282968686,1.5702919601624181,0.8369919115359301,male
694,3V,dark,0.06942534218082433,0.01409238916132669,9.852884615384616,7676.736331122028,1.7245473426098237,0.8715251058099028,male
695,3V,dark,0.014909476725199766,0.004674879096786258,6.365697674418605,2537.624026726532,1.1751155172648158,0.716281858946651,male
696,3V,dark,0.04603062113560266,0.014797008619393025,6.221611721611722,5536.915772206268,1.3979451133917686,0.7331597669609677,female
697,3V,dark,0.06202141772145038,0.016639859509720363,7.4545602605863195,6239.956319120038,1.5253003046012643,0.8195586966755872,female
698,3V,dark,0.0,0.0,,139.65988909166083,,,female
699,3V,dark,0.0,0.0,,273.98885982110215,,,male
700,3V,dark,0.0,0.0,,479.22420476798965,,,male
701,3V,dark,0.12236529911773514,0.032588649935567975,7.508069883527455,10225.095168867405,1.2969939428585844,0.7477019962539052,male
702,15V,dark,0.016847328032287626,0.0061094706051152935,5.515151515151516,535.3918723352798,1.0593569197229618,0.6456496666187004,female
703,15V,dark,0.056247874377217934,0.013739483671829589,8.18777120315582,7521.72797250383,1.328605045455925,0.7332338192106381,female
704,15V,dark,0.0,0.0,,321.1980748048135,,,female
705,15V,dark,0.0002980953064893993,0.0002032467998791359,2.9,545.8882131242958,0.5509502218621818,0.5210159942296574,male
706,15V,dark,0.12282881606029113,0.028779746862885647,8.535781544256121,10967.432295291004,1.4503349111181825,0.8670169292839176,male
707,15V,dark,0.03784997405215855,0.01097532719347334,6.897283950617283,4073.6763136104896,1.185788317040904,0.724782796694931,male
708,15V,dark,0.2143752396618515,0.04738360394515589,9.049084668192219,19968.083759433994,1.433517515075663,0.8057868459149168,female
709,15V,dark,0.01586815515589707,0.0043359317307549,7.319374999999999,4082.4834141482934,1.2942428859969195,0.7207729603571854,female
710,15V,dark,0.07189110307458209,0.013441388365340189,10.696975806451615,6745.539160095621,1.5488437161911615,0.8249841310265004,female
711,15V,dark,0.09696904822233574,0.02384762451915195,8.132386363636364,9461.077288576691,1.5486168539524612,0.797611311512212,male
712,15V,dark,0.04518311859179777,0.012249007139382592,7.377433628318585,5402.032549934203,1.4423385798142963,0.7683158179981066,male
713,15V,dark,0.015797696265272304,0.004119135144217155,7.670394736842105,2911.0336539882514,1.090202893236138,0.6756495978096281,male
714,15V,dark,0.081682178914093,0.018536108148977194,8.81330409356725,10459.42267268584,1.333889350335845,0.7311453299475452,female
715,15V,dark,0.014156817100914746,0.0032519487980661745,8.706666666666669,2296.877632003576,1.5290114711138003,0.7765929505996115,female
716,15V,dark,0.0,0.0,,504.3424956572815,,,female
717,15V,dark,0.0003929438130996627,0.00016259743990330874,4.833333333333333,1512.3926764877922,0.5605423543416822,0.5250851756294754,male
718,15V,dark,0.09033642765294661,0.022059052680215553,8.190417690417691,9740.87893354953,1.682833423962652,0.7854460335158167,male
719,15V,dark,0.0271280278692012,0.0086718634615098,6.256562499999999,3566.020565283611,1.1525855059265218,0.6800559444574378,male
720,15V,dark,0.015437271940153303,0.003929438130996628,7.857241379310346,2996.850296508315,1.2649625101560233,0.720534308058294,female
721,15V,dark,0.039596541552453256,0.008861560474730325,8.936697247706421,7992.779412791574,1.499189584491041,0.777499463441656,female
722,15V,dark,0.0012533552659213382,0.0003522944531238356,7.115384615384615,1189.4437791476348,1.400699099809514,0.7210288119669497,female
723,15V,dark,0.07914430387293551,0.01848190900234276,8.564516129032258,9082.92277509615,1.5519032898472152,0.7940539215971082,male
724,15V,dark,0.020078073870726906,0.005013421063685353,8.00972972972973,3024.215046084834,1.3528434876071183,0.7777608165795362,male
725,15V,dark,0.027644274740894204,0.009051257487950853,6.108383233532934,3187.8012874595256,1.1756487321169966,0.6737579284165224,male
726,15V,dark,0.15030642842528444,0.030622517848456477,9.816725663716815,13359.905512190344,1.2791964999240157,0.7803297013520566,female
727,15V,dark,0.020870736390255537,0.004877923197099262,8.55722222222222,3558.9581222822526,1.4019630226469382,0.7599739678294052,female
728,15V,dark,0.0,0.0,,892.2242638862588,,,female
729,15V,dark,0.092329601270428,0.020460177854499682,9.025298013245033,11037.134877913577,1.4837285443342585,0.7850823908862496,male
730,15V,dark,0.08742186854267979,0.01848190900234276,9.460263929618769,10945.572880726948,1.6767536506243916,0.7901865727171175,male
731,15V,dark,0.016925038515268578,0.004227533437486027,8.00705128205128,2277.61339432125,1.1930374341185723,0.7372758325180717,male
732,15V,dark,0.04152332121530747,0.009918443834101833,8.372950819672132,4850.0607523314,1.2425993968259588,0.7449853628783137,female
733,15V,dark,0.1366482434734065,0.039307931096624886,6.953448275862069,13831.421828940605,1.517045460158771,0.7577982273338905,female
734,15V,dark,0.1577561011301877,0.035270094672359385,8.942582628747116,16329.446891776539,1.5219945995123347,0.7711520928248196,female
735,15V,dark,0.09292308192607507,0.01907809961532156,9.741335227272726,12743.718971376218,1.5536517799320273,0.7622337259827321,male
736,15V,dark,0.042059892766988384,0.009457751087709125,8.894269340974212,4953.0995460164195,1.567654565462616,0.8202947590365222,male
737,15V,dark,0.05355553176815231,0.012452253939261727,8.595206971677559,5730.610046640409,1.2218306601638669,0.719066232587682,male
738,15V,dark,0.017580848189545254,0.0040378364242655,8.708053691275168,3267.6129173619765,1.2208531411939263,0.6954790454097939,female
739,15V,dark,0.022849005242412457,0.0062329018629601685,7.331739130434783,4462.359901368118,1.1795213458411553,0.6975930242309709,female
740,15V,dark,0.23277178500824505,0.03560883933882461,13.073820395738204,23085.212123513607,1.4838548948036743,0.7768057318809536,female
741,15V,dark,0.06685871230957469,0.017370826496336818,7.697815912636505,8082.568681200551,1.3935980783930093,0.7389596691652155,male
742,15V,dark,0.13690704439858595,0.027221521397145603,10.055677290836655,14267.438587754461,1.55332722166766,0.7765167771676946,male
743,15V,dark,0.03799224681207394,0.010053941700687923,7.5576819407008085,4980.107656721471,1.1548044134522282,0.7025503939648788,male
744,15V,dark,0.019662095420307606,0.007750477968724383,5.073776223776224,5595.515328498446,1.2245052690361362,0.6261913582730682,female
745,15V,dark,0.0006842642262597575,0.00029809530648939936,4.590909090909091,2390.0832972763205,0.818676186463801,0.6040215810291472,female
746,15V,dark,0.04207344255364699,0.009295153647805816,9.052769679300292,5322.039716424015,1.308710854753659,0.7562143794035459,female
747,15V,dark,0.11606476256031349,0.028955894089447563,8.013483146067417,11324.105651423639,1.5939305027866426,0.8440619640616801,male
748,15V,dark,0.08067136482936076,0.021679658653774497,7.442125000000001,8764.582980325915,1.4761848183015864,0.7325153798832963,male
749,15V,dark,0.04237153786013639,0.01558225465740042,5.438434782608695,6415.88569382282,1.055341150373185,0.6298900458724973,male
750,15V,dark,0.0362226446744596,0.011571517806452138,6.260655737704918,6271.389837756064,1.1011736805111134,0.6457245628969188,female
751,15V,dark,0.02461454244402922,0.00563671124998137,8.733653846153846,4846.779963894128,1.4069895277135944,0.7045872551545169,female
752,15V,dark,0.0,0.0,,169.22500596431274,,,female
753,15V,dark,0.0,0.0,,171.17785983869948,,,male
754,15V,dark,0.07086538422452539,0.016910133749944108,8.381410256410257,7330.525887505048,1.7091474713654935,0.8334952620549532,male
755,15V,dark,0.030247188758013004,0.007858876261993256,7.697586206896551,3565.551529906134,1.2052867257993962,0.7202470976615352,male
756,12V,dark,0.022147327876745306,0.007777489722602867,305.6833333333333,712.1881792461431,0.8611645549622029,0.6252675856540535,female
757,12V,dark,0.011748269941909074,0.0028727026847574664,8.179245283018869,1809.1596654164098,1.4496042789542711,0.8519439217773394,female
758,12V,dark,0.0,0.0,,308.45945575704206,,,female
759,12V,dark,0.0,0.0,,268.41348135568035,,,male
760,12V,dark,0.07765657605897179,0.023252662673785198,6.679370629370629,8249.179769621867,1.6417465077144644,0.778867553832675,male
761,12V,dark,0.03980189165018022,0.012927179598363099,6.157861635220126,4700.085442181752,1.2129217020066048,0.6801297077676551,male
762,12V,dark,0.010376974985771972,0.003712837746280387,5.58978102189781,3609.0672469259807,1.1606928118843693,0.6536131490656392,female
763,12V,dark,0.13130843654299573,0.04356486625653812,6.027753578095831,13237.339459759098,1.53236591455971,0.7533037589560416,female
764,12V,dark,0.062050462072142876,0.01678907287460365,7.388852988691439,8342.098619119992,1.5346989692897417,0.7862600776758197,female
765,12V,dark,0.03652673514187376,0.012222553456733246,5.976940133037694,3975.300791671291,1.478993588578845,0.7250412155592563,male
766,12V,dark,0.05445676034580883,0.01785956258977208,6.098330804248862,6475.210333404723,1.342974078289099,0.7210527102909644,male
767,12V,dark,0.03266077671481612,0.009620856933792244,6.789577464788733,4648.817629497191,1.1701564168676062,0.6892059759904005,male
768,12V,dark,0.006313179218949023,0.0020867774194422615,6.050649350649351,1923.666401337503,1.1410190297157257,0.703466158519673,female
769,12V,dark,0.003609853925580639,0.0009349846879319223,7.585294117647059,1288.9788348677664,1.5552450931140183,0.8951342362229037,female
770,12V,dark,0.0064635897991815496,0.0027101005447302093,4.77,3180.583616962712,1.1547636395573941,0.6283319701227128,female
771,12V,dark,0.06056261687308599,0.018672592753191143,6.486792452830188,6381.018021188365,1.488924980087263,0.7545823258822062,male
772,12V,dark,0.13726117238949564,0.04211496246510746,6.518404118404119,12796.53552963901,1.573527690900558,0.7975441049293998,male
773,12V,dark,0.028695899617875824,0.009946068999159868,5.7702997275204355,4839.965281384379,1.2212219103076052,0.6562930686718876,male
774,12V,dark,0.005081438521369143,0.0013279492669178027,7.653061224489796,2747.1758077994764,1.2721268677176398,0.7327286350022595,female
775,12V,dark,0.02133120138757148,0.007181766443535055,5.940377358490566,4187.911261063398,1.3355901936783154,0.6850098821267964,female
776,12V,dark,0.025600964795793924,0.0059351201929591585,8.626940639269407,4858.509075629789,1.3082227699217284,0.7272665805353774,female
777,12V,dark,0.07439225995284425,0.027128106452749396,5.484515484515485,10096.206082445668,1.5199411202306088,0.6957848100101557,male
778,12V,dark,0.041791105450012196,0.011843139380471015,7.057437070938215,4872.369929473355,1.5125291409419104,0.8043441722604514,male
779,12V,dark,0.0370416542453725,0.011138513238841161,6.65109489051095,4397.86809082707,1.1464745824478837,0.6785132885732414,male
780,12V,dark,0.000762893303341554,0.00027101005447302095,5.63,701.8222049945175,1.0194648593749382,0.6928581952343501,female
781,12V,dark,0.027190438765278192,0.007452776498008076,7.2967272727272725,3909.1521310306825,1.3331770284566424,0.7489030296498314,female
782,12V,dark,0.012503048863112822,0.0026829995392829075,9.32020202020202,3052.2974511095344,1.308360814481305,0.7563650074066702,female
783,12V,dark,0.12001680262337733,0.03978427599663947,6.033378746594005,12714.48262200105,1.4989263234764352,0.7520364471020405,male
784,12V,dark,0.1196875254071926,0.03674896338654164,6.513790560471977,12721.027625552684,1.5192291294426619,0.7430735008208913,male
785,12V,dark,0.0543375159218407,0.016612916339196183,6.541598694942904,6410.071290819844,1.2015731724310261,0.6758802833008031,male
786,12V,dark,0.008302393018780998,0.0022493834521260738,7.381927710843373,1914.7576865879455,1.217651659826193,0.7303912707916846,female
787,12V,dark,0.0377408601859129,0.011870240385918317,6.358904109589041,5786.881510881717,1.3680639352759298,0.7090077339752217,female
788,12V,dark,0.03380443914469227,0.012791674571126588,5.285381355932203,5570.200729138667,1.4319097981290174,0.7022738080467984,female
789,12V,dark,0.0793530989999729,0.024743217973386814,6.414129244249726,9415.107462771512,1.5857844205754108,0.7221433647050812,male
790,12V,dark,0.10785522642890051,0.03195208542236917,6.751060220525869,10955.496522314626,1.5615569357487578,0.7656202719257412,male
791,12V,dark,0.004092251822542616,0.001111141223339386,7.365853658536586,1140.9995350786326,1.198814354199786,0.6990595475554461,male
792,12V,dark,0.009223827203989269,0.002954009593755928,6.244954128440368,1335.310375466119,1.182721924121882,0.6785216009515345,female
793,12V,dark,0.023331255589582375,0.007750887557928399,6.02027972027972,5016.328895147189,1.366428332022107,0.6898185912250457,female
794,12V,dark,0.02778937098566357,0.008645220737689368,6.42884012539185,5408.451735094051,1.4467845286902947,0.7085355505988026,female
795,12V,dark,0.017030271823084635,0.006368736280115992,5.348085106382978,3469.7415606960435,1.3974450562240484,0.6772535006460334,male
